_id,Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num,AUS_Population,AUS_State
95100,Jan-19,I,Melbourne,Singapore,Scoot Tigerair,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,31,11373,2019,1,5315600,Victoria (VIC)
95101,Jan-19,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL-WLG,Singapore,SE Asia,Singapore,SE Asia,0,17,4522,2019,1,5315600,Victoria (VIC)
95102,Jan-19,I,Melbourne,Taipei,China Airlines,TPE-MEL,Taiwan,NE Asia,Taiwan,NE Asia,0,13,4654,2019,1,5315600,Victoria (VIC)
95103,Jan-19,I,Melbourne,Tokyo,Jetstar,TYO-CNS-MEL,Japan,NE Asia,Japan,NE Asia,1,5,1675,2019,1,5315600,Victoria (VIC)
95104,Jan-19,I,Melbourne,Tokyo,Japan Airlines,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,31,4991,2019,1,5315600,Victoria (VIC)
95105,Jan-19,I,Melbourne,Tokyo,Qantas Airways,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,31,9198,2019,1,5315600,Victoria (VIC)
95106,Jan-19,I,Melbourne,Tokyo,Jetstar,TYO-OOL-MEL,Japan,NE Asia,Japan,NE Asia,1,4,1340,2019,1,5315600,Victoria (VIC)
95107,Jan-19,I,Melbourne,Vancouver,Air Canada,YVR-MEL,Canada,N America,Canada,N America,0,17,4884,2019,1,5315600,Victoria (VIC)
95108,Jan-19,I,Melbourne,Wellington,Qantas Airways,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5220,2019,1,5315600,Victoria (VIC)
95109,Jan-19,I,Melbourne,Wellington,Air New Zealand,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,29,4767,2019,1,5315600,Victoria (VIC)
95110,Jan-19,I,Melbourne,Wellington,Singapore Airlines,WLG-MEL-SIN,New Zealand,New Zealand,New Zealand,New Zealand,0,17,4522,2019,1,5315600,Victoria (VIC)
95111,Jan-19,I,Melbourne,Xiamen,Xiamen Airlines,XMN-HGH-MEL,China,NE Asia,China,NE Asia,1,9,2115,2019,1,5315600,Victoria (VIC)
95112,Jan-19,I,Melbourne,Xiamen,Xiamen Airlines,XMN-MEL,China,NE Asia,China,NE Asia,0,14,3390,2019,1,5315600,Victoria (VIC)
95113,Jan-19,I,Melbourne,Xi'an,Hainan Airlines,XIY-MEL,China,NE Asia,China,NE Asia,0,9,2339,2019,1,5315600,Victoria (VIC)
95114,Jan-19,I,Newcastle,Auckland,Virgin Australia,AKL-NTL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2288,2019,1,465145,New South Wales (NSW)
95115,Jan-19,I,Perth,Auckland,Air New Zealand,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,44,12782,2019,1,2143491,Western Australia (WA)
95116,Jan-19,I,Perth,Bangkok,Thai Airways International,BKK-PER,Thailand,SE Asia,Thailand,SE Asia,0,31,9114,2019,1,2143491,Western Australia (WA)
95117,Jan-19,I,Perth,Christchurch,Air New Zealand,CHC-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2439,2019,1,2143491,Western Australia (WA)
95118,Jan-19,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7817,2019,1,2143491,Western Australia (WA)
95119,Jan-19,I,Perth,Denpasar,Batik Air Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,39,7020,2019,1,2143491,Western Australia (WA)
95120,Jan-19,I,Perth,Denpasar,Jetstar,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,63,11586,2019,1,2143491,Western Australia (WA)
95121,Jan-19,I,Perth,Denpasar,Indonesia AirAsia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,93,16740,2019,1,2143491,Western Australia (WA)
95122,Jan-19,I,Perth,Denpasar,Jetstar,SIN-DPS-PER,Indonesia,SE Asia,Singapore,SE Asia,0,30,5514,2019,1,2143491,Western Australia (WA)
95123,Jan-19,I,Perth,Doha,Qatar Airways,DOH-PER,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,1,2143491,Western Australia (WA)
95124,Jan-19,I,Perth,Dubai,Emirates,DXB-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26294,2019,1,2143491,Western Australia (WA)
95125,Jan-19,I,Perth,Guangzhou,China Southern Airlines,CAN-PER,China,NE Asia,China,NE Asia,0,22,6207,2019,1,2143491,Western Australia (WA)
95126,Jan-19,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,44,11974,2019,1,2143491,Western Australia (WA)
95127,Jan-19,I,Perth,Jakarta,Garuda Indonesia,JKT-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,22,3564,2019,1,2143491,Western Australia (WA)
95128,Jan-19,I,Perth,Johannesburg,South African Airways,JNB-PER,South Africa,Africa,South Africa,Africa,0,31,7823,2019,1,2143491,Western Australia (WA)
95129,Jan-19,I,Perth,Kota Kinabalu,Malaysia Airlines,BKI-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,4,640,2019,1,2143491,Western Australia (WA)
95130,Jan-19,I,Perth,Kuala Lumpur,AirAsia X,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,40,15080,2019,1,2143491,Western Australia (WA)
95131,Jan-19,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,53,8480,2019,1,2143491,Western Australia (WA)
95132,Jan-19,I,Perth,Kuala Lumpur,Malindo Air,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,62,10728,2019,1,2143491,Western Australia (WA)
95133,Jan-19,I,Perth,London,Qantas Airways,LON-PER,UK,Europe,UK,Europe,0,2,470,2019,1,2143491,Western Australia (WA)
95134,Jan-19,I,Perth,London,Qantas Airways,LON-PER-MEL,UK,Europe,UK,Europe,0,28,6584,2019,1,2143491,Western Australia (WA)
95135,Jan-19,I,Perth,Mauritius,Air Mauritius,MRU-PER,Mauritius,Africa,Mauritius,Africa,0,13,3574,2019,1,2143491,Western Australia (WA)
95136,Jan-19,I,Perth,Singapore,Jetstar,SIN-DPS-PER,Singapore,SE Asia,Singapore,SE Asia,1,30,5514,2019,1,2143491,Western Australia (WA)
95137,Jan-19,I,Perth,Singapore,Qantas Airways,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,42,10141,2019,1,2143491,Western Australia (WA)
95138,Jan-19,I,Perth,Singapore,Singapore Airlines,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,124,36518,2019,1,2143491,Western Australia (WA)
95139,Jan-19,I,Perth,Singapore,Scoot Tigerair,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,40,14140,2019,1,2143491,Western Australia (WA)
95140,Jan-19,I,Port Hedland,Denpasar,Virgin Australia,DPS-PHE,Indonesia,SE Asia,Indonesia,SE Asia,0,4,704,2019,1,15044,Western Australia (WA)
95141,Jan-19,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,29342,2019,1,5184896,New South Wales (NSW)
95142,Jan-19,I,Sydney,Apia,Virgin Australia,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,11,1936,2019,1,5184896,New South Wales (NSW)
95143,Jan-19,I,Sydney,Apia,Samoa Airways,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,9,1530,2019,1,5184896,New South Wales (NSW)
95144,Jan-19,I,Sydney,Auckland,Virgin Australia,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,81,14256,2019,1,5184896,New South Wales (NSW)
95145,Jan-19,I,Sydney,Auckland,Jetstar,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,32,5940,2019,1,5184896,New South Wales (NSW)
95146,Jan-19,I,Sydney,Auckland,Qantas Airways,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,161,33948,2019,1,5184896,New South Wales (NSW)
95147,Jan-19,I,Sydney,Auckland,Air New Zealand,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,177,45303,2019,1,5184896,New South Wales (NSW)
95148,Jan-19,I,Sydney,Auckland,LATAM Airlines,SCL-AKL-SYD,New Zealand,New Zealand,Chile,S America,0,31,9300,2019,1,5184896,New South Wales (NSW)
95149,Jan-19,I,Sydney,Bangkok,Qantas Airways,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,31,8960,2019,1,5184896,New South Wales (NSW)
95150,Jan-19,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,31,11625,2019,1,5184896,New South Wales (NSW)
95151,Jan-19,I,Sydney,Bangkok,Emirates,DXB-BKK-SYD,Thailand,SE Asia,United Arab Emirates,Middle East,0,31,13111,2019,1,5184896,New South Wales (NSW)
95152,Jan-19,I,Sydney,Beijing,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,1,13,2990,2019,1,5184896,New South Wales (NSW)
95153,Jan-19,I,Sydney,Beijing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,1,14,3220,2019,1,5184896,New South Wales (NSW)
95154,Jan-19,I,Sydney,Beijing,Air China,BJS-SYD,China,NE Asia,China,NE Asia,0,31,9548,2019,1,5184896,New South Wales (NSW)
95155,Jan-19,I,Sydney,Beijing,Qantas Airways,BJS-SYD,China,NE Asia,China,NE Asia,0,21,5284,2019,1,5184896,New South Wales (NSW)
95156,Jan-19,I,Sydney,Changsha,Hainan Airlines,CSX-SYD,China,NE Asia,China,NE Asia,0,9,2291,2019,1,5184896,New South Wales (NSW)
95157,Jan-19,I,Sydney,Chengdu,Air China,CTU-SYD,China,NE Asia,China,NE Asia,0,13,3462,2019,1,5184896,New South Wales (NSW)
95158,Jan-19,I,Sydney,Chongqing,Sichuan Airlines,CKG-SYD,China,NE Asia,China,NE Asia,0,9,2234,2019,1,5184896,New South Wales (NSW)
95159,Jan-19,I,Sydney,Christchurch,Virgin Australia,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3168,2019,1,5184896,New South Wales (NSW)
95160,Jan-19,I,Sydney,Christchurch,Jetstar,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3876,2019,1,5184896,New South Wales (NSW)
95161,Jan-19,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,1,5184896,New South Wales (NSW)
95162,Jan-19,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,54,8900,2019,1,5184896,New South Wales (NSW)
95163,Jan-19,I,Sydney,Christchurch,Emirates,CHC-SYD-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15996,2019,1,5184896,New South Wales (NSW)
95164,Jan-19,I,Sydney,Dallas,Qantas Airways,DFW-SYD,USA,N America,USA,N America,0,31,11661,2019,1,5184896,New South Wales (NSW)
95165,Jan-19,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,43,7568,2019,1,5184896,New South Wales (NSW)
95166,Jan-19,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7925,2019,1,5184896,New South Wales (NSW)
95167,Jan-19,I,Sydney,Denpasar,Jetstar,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,30,10050,2019,1,5184896,New South Wales (NSW)
95168,Jan-19,I,Sydney,Denpasar,Qantas Airways,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7652,2019,1,5184896,New South Wales (NSW)
95169,Jan-19,I,Sydney,Doha,Qatar Airways,DOH-SYD,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,1,5184896,New South Wales (NSW)
95170,Jan-19,I,Sydney,Doha,Qatar Airways,DOH-SYD-CBR,Qatar,Middle East,Qatar,Middle East,0,31,10974,2019,1,5184896,New South Wales (NSW)
95171,Jan-19,I,Sydney,Dubai,Emirates,DXB-BKK-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,13111,2019,1,5184896,New South Wales (NSW)
95172,Jan-19,I,Sydney,Dubai,Emirates,DXB-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,26194,2019,1,5184896,New South Wales (NSW)
95173,Jan-19,I,Sydney,Dubai,Emirates,DXB-SYD-CHC,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15996,2019,1,5184896,New South Wales (NSW)
95174,Jan-19,I,Sydney,Fuzhou,Xiamen Airlines,FOC-SYD,China,NE Asia,China,NE Asia,0,14,3304,2019,1,5184896,New South Wales (NSW)
95175,Jan-19,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,82,30119,2019,1,5184896,New South Wales (NSW)
95176,Jan-19,I,Sydney,Haikou,Hainan Airlines,HAK-SYD,China,NE Asia,China,NE Asia,0,9,2547,2019,1,5184896,New South Wales (NSW)
95177,Jan-19,I,Sydney,Hangzhou,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,0,13,2990,2019,1,5184896,New South Wales (NSW)
95178,Jan-19,I,Sydney,Hanoi,Vietnam Airlines,HAN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,13,3562,2019,1,5184896,New South Wales (NSW)
95179,Jan-19,I,Sydney,Ho Chi Minh City,Jetstar,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,1,5184896,New South Wales (NSW)
95180,Jan-19,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8494,2019,1,5184896,New South Wales (NSW)
95181,Jan-19,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,124,39594,2019,1,5184896,New South Wales (NSW)
95182,Jan-19,I,Sydney,Hong Kong,Virgin Australia,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,8525,2019,1,5184896,New South Wales (NSW)
95183,Jan-19,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,61,22438,2019,1,5184896,New South Wales (NSW)
95184,Jan-19,I,Sydney,Honolulu,Qantas Airways,HNL-BNE-SYD,USA,N America,USA,N America,1,1,364,2019,1,5184896,New South Wales (NSW)
95185,Jan-19,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,USA,N America,USA,N America,0,31,8587,2019,1,5184896,New South Wales (NSW)
95186,Jan-19,I,Sydney,Honolulu,Jetstar,HNL-SYD,USA,N America,USA,N America,0,22,7370,2019,1,5184896,New South Wales (NSW)
95187,Jan-19,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,21,7633,2019,1,5184896,New South Wales (NSW)
95188,Jan-19,I,Sydney,Houston,United Airlines,IAH-SYD,USA,N America,USA,N America,0,31,7812,2019,1,5184896,New South Wales (NSW)
95189,Jan-19,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,21,5278,2019,1,5184896,New South Wales (NSW)
95190,Jan-19,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,26,6782,2019,1,5184896,New South Wales (NSW)
95191,Jan-19,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,30,10895,2019,1,5184896,New South Wales (NSW)
95192,Jan-19,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,60,22620,2019,1,5184896,New South Wales (NSW)
95193,Jan-19,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17844,2019,1,5184896,New South Wales (NSW)
95194,Jan-19,I,Sydney,Kunming,China Eastern Airlines,KMG-SYD,China,NE Asia,China,NE Asia,0,13,3016,2019,1,5184896,New South Wales (NSW)
95195,Jan-19,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,9207,2019,1,5184896,New South Wales (NSW)
95196,Jan-19,I,Sydney,London,Qantas Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,31,15004,2019,1,5184896,New South Wales (NSW)
95197,Jan-19,I,Sydney,Los Angeles,American Airlines,LAX-SYD,USA,N America,USA,N America,0,31,8804,2019,1,5184896,New South Wales (NSW)
95198,Jan-19,I,Sydney,Los Angeles,Virgin Australia,LAX-SYD,USA,N America,USA,N America,0,31,10509,2019,1,5184896,New South Wales (NSW)
95199,Jan-19,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,31,9021,2019,1,5184896,New South Wales (NSW)
95200,Jan-19,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,8,3872,2019,1,5184896,New South Wales (NSW)
95201,Jan-19,I,Sydney,Los Angeles,United Airlines,LAX-SYD,USA,N America,USA,N America,0,31,7812,2019,1,5184896,New South Wales (NSW)
95202,Jan-19,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,30,14518,2019,1,5184896,New South Wales (NSW)
95203,Jan-19,I,Sydney,Manila,Cebu Pacific Air,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,31,13516,2019,1,5184896,New South Wales (NSW)
95204,Jan-19,I,Sydney,Manila,Philippine Airlines,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,30,9116,2019,1,5184896,New South Wales (NSW)
95205,Jan-19,I,Sydney,Manila,Qantas Airways,MNL-SYD,Philippines,SE Asia,Philippines,SE Asia,0,31,8327,2019,1,5184896,New South Wales (NSW)
95206,Jan-19,I,Sydney,Nadi,Virgin Australia,NAN-SYD,Fiji,Islands,Fiji,Islands,0,36,6633,2019,1,5184896,New South Wales (NSW)
95207,Jan-19,I,Sydney,Nadi,Fiji Airways,NAN-SYD,Fiji,Islands,Fiji,Islands,0,79,16893,2019,1,5184896,New South Wales (NSW)
95208,Jan-19,I,Sydney,Nadi,Jetstar,NAN-SYD,Fiji,Islands,Fiji,Islands,0,25,4620,2019,1,5184896,New South Wales (NSW)
95209,Jan-19,I,Sydney,Nanjing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,0,14,3220,2019,1,5184896,New South Wales (NSW)
95210,Jan-19,I,Sydney,New Delhi,Air India,DEL-SYD,India,S Asia,India,S Asia,0,22,5632,2019,1,5184896,New South Wales (NSW)
95211,Jan-19,I,Sydney,New York,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,1,30,7079,2019,1,5184896,New South Wales (NSW)
95212,Jan-19,I,Sydney,Noumea,Qantas Airways,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,17,2959,2019,1,5184896,New South Wales (NSW)
95213,Jan-19,I,Sydney,Noumea,Air Caledonie,NOU-SYD,New Caledonia,Islands,New Caledonia,Islands,0,19,3879,2019,1,5184896,New South Wales (NSW)
95214,Jan-19,I,Sydney,Osaka,Qantas Airways,OSA-SYD,Japan,NE Asia,Japan,NE Asia,0,18,4870,2019,1,5184896,New South Wales (NSW)
95215,Jan-19,I,Sydney,Phuket,Jetstar,HKT-SYD,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2019,1,5184896,New South Wales (NSW)
95216,Jan-19,I,Sydney,Port Moresby,Air Niugini,POM-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,8,1244,2019,1,5184896,New South Wales (NSW)
95217,Jan-19,I,Sydney,Port Vila,Air Vanuatu,VLI-SYD,Vanuatu,Islands,Vanuatu,Islands,0,31,5270,2019,1,5184896,New South Wales (NSW)
95218,Jan-19,I,Sydney,Qingdao,Beijing Capital Airlines,TAO-SYD,China,NE Asia,China,NE Asia,0,13,2886,2019,1,5184896,New South Wales (NSW)
95219,Jan-19,I,Sydney,Queenstown,Virgin Australia,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,29,5104,2019,1,5184896,New South Wales (NSW)
95220,Jan-19,I,Sydney,Queenstown,Jetstar,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5508,2019,1,5184896,New South Wales (NSW)
95221,Jan-19,I,Sydney,Queenstown,Qantas Airways,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,42,6421,2019,1,5184896,New South Wales (NSW)
95222,Jan-19,I,Sydney,Queenstown,Air New Zealand,ZQN-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4918,2019,1,5184896,New South Wales (NSW)
95223,Jan-19,I,Sydney,Rarotonga,Air New Zealand,RAR-SYD,Cook Islands,Islands,Cook Islands,Islands,0,4,1084,2019,1,5184896,New South Wales (NSW)
95224,Jan-19,I,Sydney,San Francisco,Qantas Airways,SFO-SYD,USA,N America,USA,N America,0,30,10897,2019,1,5184896,New South Wales (NSW)
95225,Jan-19,I,Sydney,San Francisco,United Airlines,SFO-SYD,USA,N America,USA,N America,0,31,7812,2019,1,5184896,New South Wales (NSW)
95226,Jan-19,I,Sydney,Santiago,LATAM Airlines,SCL-AKL-SYD,Chile,S America,Chile,S America,1,31,9300,2019,1,5184896,New South Wales (NSW)
95227,Jan-19,I,Sydney,Santiago,Qantas Airways,SCL-SYD,Chile,S America,Chile,S America,0,22,7745,2019,1,5184896,New South Wales (NSW)
95228,Jan-19,I,Sydney,Seoul,Korean Air,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,12617,2019,1,5184896,New South Wales (NSW)
95229,Jan-19,I,Sydney,Seoul,Asiana Airlines,SEL-SYD,Korea,NE Asia,Korea,NE Asia,0,31,15345,2019,1,5184896,New South Wales (NSW)
95230,Jan-19,I,Sydney,Shanghai,Air China,SHA-SYD,China,NE Asia,China,NE Asia,0,13,3175,2019,1,5184896,New South Wales (NSW)
95231,Jan-19,I,Sydney,Shanghai,China Eastern Airlines,SHA-SYD,China,NE Asia,China,NE Asia,0,62,16912,2019,1,5184896,New South Wales (NSW)
95232,Jan-19,I,Sydney,Shanghai,Qantas Airways,SHA-SYD,China,NE Asia,China,NE Asia,0,31,8129,2019,1,5184896,New South Wales (NSW)
95233,Jan-19,I,Sydney,Shenzhen,China Southern Airlines,SZX-SYD,China,NE Asia,China,NE Asia,0,13,3692,2019,1,5184896,New South Wales (NSW)
95234,Jan-19,I,Sydney,Singapore,British Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,31,9207,2019,1,5184896,New South Wales (NSW)
95235,Jan-19,I,Sydney,Singapore,Qantas Airways,LON-SIN-SYD,Singapore,SE Asia,UK,Europe,0,31,15004,2019,1,5184896,New South Wales (NSW)
95236,Jan-19,I,Sydney,Singapore,Qantas Airways,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,44,12197,2019,1,5184896,New South Wales (NSW)
95237,Jan-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,124,42842,2019,1,5184896,New South Wales (NSW)
95238,Jan-19,I,Sydney,Singapore,Scoot Tigerair,SIN-SYD,Singapore,SE Asia,Singapore,SE Asia,0,14,5118,2019,1,5184896,New South Wales (NSW)
95239,Jan-19,I,Sydney,Singapore,Singapore Airlines,SIN-SYD-CBR,Singapore,SE Asia,Singapore,SE Asia,0,31,8184,2019,1,5184896,New South Wales (NSW)
95240,Jan-19,I,Sydney,Suva,Fiji Airways,SUV-SYD,Fiji,Islands,Fiji,Islands,0,7,854,2019,1,5184896,New South Wales (NSW)
95241,Jan-19,I,Sydney,Taipei,China Airlines,TPE-SYD,Taiwan,NE Asia,Taiwan,NE Asia,0,51,15606,2019,1,5184896,New South Wales (NSW)
95242,Jan-19,I,Sydney,Tianjin,Tianjin Airlines,TSN-CGO-SYD,China,NE Asia,China,NE Asia,1,8,2016,2019,1,5184896,New South Wales (NSW)
95243,Jan-19,I,Sydney,Tokyo,Japan Airlines,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,31,6045,2019,1,5184896,New South Wales (NSW)
95244,Jan-19,I,Sydney,Tokyo,All Nippon Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,31,7626,2019,1,5184896,New South Wales (NSW)
95245,Jan-19,I,Sydney,Tokyo,Qantas Airways,TYO-SYD,Japan,NE Asia,Japan,NE Asia,0,31,11240,2019,1,5184896,New South Wales (NSW)
95246,Jan-19,I,Sydney,Tongatapu,Virgin Australia,TBU-SYD,Tonga,Islands,Tonga,Islands,0,10,1760,2019,1,5184896,New South Wales (NSW)
95247,Jan-19,I,Sydney,Toronto,Air Canada,YYZ-YVR-SYD,Canada,N America,Canada,N America,1,31,9448,2019,1,5184896,New South Wales (NSW)
95248,Jan-19,I,Sydney,Vancouver,Qantas Airways,YVR-SYD,Canada,N America,Canada,N America,0,11,4003,2019,1,5184896,New South Wales (NSW)
95249,Jan-19,I,Sydney,Vancouver,Air Canada,YYZ-YVR-SYD,Canada,N America,Canada,N America,0,31,9448,2019,1,5184896,New South Wales (NSW)
95250,Jan-19,I,Sydney,Wellington,Virgin Australia,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3872,2019,1,5184896,New South Wales (NSW)
95251,Jan-19,I,Sydney,Wellington,Qantas Airways,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,65,11310,2019,1,5184896,New South Wales (NSW)
95252,Jan-19,I,Sydney,Wellington,Air New Zealand,WLG-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,52,8544,2019,1,5184896,New South Wales (NSW)
95253,Jan-19,I,Sydney,Wuhan,China Eastern Airlines,XIY-WUH-SYD,China,NE Asia,China,NE Asia,0,13,2990,2019,1,5184896,New South Wales (NSW)
95254,Jan-19,I,Sydney,Xiamen,Xiamen Airlines,XMN-SYD,China,NE Asia,China,NE Asia,0,17,4012,2019,1,5184896,New South Wales (NSW)
95255,Jan-19,I,Sydney,Xi'an,Hainan Airlines,XIY-SYD,China,NE Asia,China,NE Asia,0,9,2302,2019,1,5184896,New South Wales (NSW)
95256,Jan-19,I,Sydney,Xi'an,China Eastern Airlines,XIY-WUH-SYD,China,NE Asia,China,NE Asia,1,13,2990,2019,1,5184896,New South Wales (NSW)
95257,Jan-19,I,Sydney,Zhengzhou,Tianjin Airlines,TSN-CGO-SYD,China,NE Asia,China,NE Asia,0,8,2016,2019,1,5184896,New South Wales (NSW)
95258,Jan-19,O,Adelaide,Auckland,Air New Zealand,ADL-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,6864,2019,1,1379280,South Australia (SA)
95259,Jan-19,O,Adelaide,Denpasar,Jetstar,ADL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5718,2019,1,1379280,South Australia (SA)
95260,Jan-19,O,Adelaide,Doha,Qatar Airways,ADL-DOH,Qatar,Middle East,Qatar,Middle East,0,31,8773,2019,1,1379280,South Australia (SA)
95261,Jan-19,O,Adelaide,Dubai,Emirates,ADL-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,11032,2019,1,1379280,South Australia (SA)
95262,Jan-19,O,Adelaide,Guangzhou,China Southern Airlines,ADL-CAN,China,NE Asia,China,NE Asia,0,25,7050,2019,1,1379280,South Australia (SA)
